edam_id,subclass_edam,subclass_type
http://edamontology.org/data_0006,http://edamontology.org/data_2353,data
http://edamontology.org/data_2353,http://edamontology.org/data_0582,data
http://edamontology.org/data_0006,http://edamontology.org/data_0842,data
http://edamontology.org/data_0006,http://edamontology.org/data_2044,data
http://edamontology.org/data_2044,http://edamontology.org/data_0849,data
http://edamontology.org/data_0006,http://edamontology.org/data_0850,data
http://edamontology.org/data_0006,http://edamontology.org/data_2080,data
http://edamontology.org/data_2080,http://edamontology.org/data_0857,data
http://edamontology.org/data_1916,http://edamontology.org/data_0858,data
http://edamontology.org/data_0006,http://edamontology.org/data_1916,data
http://edamontology.org/data_0006,http://edamontology.org/data_0860,data
http://edamontology.org/data_0860,http://edamontology.org/data_0858,data
http://edamontology.org/data_2048,http://edamontology.org/data_0867,data
http://edamontology.org/data_0006,http://edamontology.org/data_2048,data
http://edamontology.org/data_0867,http://edamontology.org/data_0862,data
http://edamontology.org/data_1916,http://edamontology.org/data_0863,data
http://edamontology.org/data_0006,http://edamontology.org/data_1772,data
http://edamontology.org/data_1772,http://edamontology.org/data_0865,data
http://edamontology.org/data_0006,http://edamontology.org/data_2523,data
http://edamontology.org/data_2523,http://edamontology.org/data_0872,data
http://edamontology.org/data_1465,http://edamontology.org/data_0880,data
http://edamontology.org/data_0883,http://edamontology.org/data_1459,data
http://edamontology.org/data_0006,http://edamontology.org/data_0883,data
http://edamontology.org/data_1459,http://edamontology.org/data_1465,data
http://edamontology.org/data_0006,http://edamontology.org/data_0889,data
http://edamontology.org/data_2048,http://edamontology.org/data_0896,data
http://edamontology.org/data_0897,http://edamontology.org/data_0906,data
http://edamontology.org/data_0006,http://edamontology.org/data_2087,data
http://edamontology.org/data_2087,http://edamontology.org/data_0897,data
http://edamontology.org/data_0896,http://edamontology.org/data_0907,data
http://edamontology.org/data_2048,http://edamontology.org/data_2084,data
http://edamontology.org/data_2084,http://edamontology.org/data_0916,data
http://edamontology.org/data_2048,http://edamontology.org/data_0920,data
http://edamontology.org/data_3108,http://edamontology.org/data_0924,data
http://edamontology.org/data_0006,http://edamontology.org/data_3108,data
http://edamontology.org/data_1234,http://edamontology.org/data_0924,data
http://edamontology.org/data_0850,http://edamontology.org/data_1234,data
http://edamontology.org/data_1234,http://edamontology.org/data_0925,data
http://edamontology.org/data_0006,http://edamontology.org/data_2603,data
http://edamontology.org/data_2603,http://edamontology.org/data_0928,data
http://edamontology.org/data_3108,http://edamontology.org/data_0940,data
http://edamontology.org/data_2536,http://edamontology.org/data_0943,data
http://edamontology.org/data_3108,http://edamontology.org/data_2536,data
http://edamontology.org/data_2536,http://edamontology.org/data_0944,data
http://edamontology.org/data_2979,http://edamontology.org/data_0944,data
http://edamontology.org/data_2087,http://edamontology.org/data_2979,data
http://edamontology.org/data_0897,http://edamontology.org/data_0945,data
http://edamontology.org/data_2979,http://edamontology.org/data_0945,data
http://edamontology.org/data_0006,http://edamontology.org/data_0950,data
http://edamontology.org/data_1772,http://edamontology.org/data_0951,data
http://edamontology.org/data_0006,http://edamontology.org/data_0955,data
http://edamontology.org/data_2337,http://edamontology.org/data_0957,data
http://edamontology.org/data_2048,http://edamontology.org/data_2337,data
http://edamontology.org/data_2085,http://edamontology.org/data_0962,data
http://edamontology.org/data_2048,http://edamontology.org/data_2085,data
http://edamontology.org/data_0006,http://edamontology.org/data_0968,data
http://edamontology.org/data_0982,http://edamontology.org/data_0984,data
http://edamontology.org/data_0976,http://edamontology.org/data_0982,data
http://edamontology.org/data_0842,http://edamontology.org/data_0976,data
http://edamontology.org/data_0842,http://edamontology.org/data_2099,data
http://edamontology.org/data_2099,http://edamontology.org/data_0984,data
http://edamontology.org/data_0982,http://edamontology.org/data_0989,data
http://edamontology.org/data_0982,http://edamontology.org/data_1086,data
http://edamontology.org/data_0984,http://edamontology.org/data_0990,data
http://edamontology.org/data_1086,http://edamontology.org/data_0990,data
http://edamontology.org/data_0989,http://edamontology.org/data_1009,data
http://edamontology.org/data_0984,http://edamontology.org/data_1009,data
http://edamontology.org/data_0982,http://edamontology.org/data_2901,data
http://edamontology.org/data_2321,http://edamontology.org/data_1011,data
http://edamontology.org/data_0989,http://edamontology.org/data_1010,data
http://edamontology.org/data_0989,http://edamontology.org/data_2907,data
http://edamontology.org/data_2091,http://edamontology.org/data_1011,data
http://edamontology.org/data_0842,http://edamontology.org/data_2091,data
http://edamontology.org/data_1010,http://edamontology.org/data_2321,data
http://edamontology.org/data_2907,http://edamontology.org/data_2321,data
http://edamontology.org/data_2901,http://edamontology.org/data_2907,data
http://edamontology.org/data_1010,http://edamontology.org/data_1012,data
http://edamontology.org/data_1009,http://edamontology.org/data_1012,data
http://edamontology.org/data_0976,http://edamontology.org/data_3034,data
http://edamontology.org/data_0006,http://edamontology.org/data_2914,data
http://edamontology.org/data_2099,http://edamontology.org/data_1022,data
http://edamontology.org/data_3034,http://edamontology.org/data_1022,data
http://edamontology.org/data_2914,http://edamontology.org/data_1022,data
http://edamontology.org/data_0976,http://edamontology.org/data_1025,data
http://edamontology.org/data_2299,http://edamontology.org/data_1026,data
http://edamontology.org/data_1025,http://edamontology.org/data_2299,data
http://edamontology.org/data_2099,http://edamontology.org/data_2299,data
http://edamontology.org/data_1098,http://edamontology.org/data_1027,data
http://edamontology.org/data_0976,http://edamontology.org/data_1893,data
http://edamontology.org/data_0976,http://edamontology.org/data_1063,data
http://edamontology.org/data_2091,http://edamontology.org/data_1098,data
http://edamontology.org/data_2091,http://edamontology.org/data_1027,data
http://edamontology.org/data_2362,http://edamontology.org/data_1098,data
http://edamontology.org/data_1025,http://edamontology.org/data_2295,data
http://edamontology.org/data_1093,http://edamontology.org/data_2362,data
http://edamontology.org/data_2295,http://edamontology.org/data_1027,data
http://edamontology.org/data_1893,http://edamontology.org/data_2295,data
http://edamontology.org/data_1063,http://edamontology.org/data_1093,data
http://edamontology.org/data_2091,http://edamontology.org/data_1033,data
http://edamontology.org/data_2091,http://edamontology.org/data_2610,data
http://edamontology.org/data_0842,http://edamontology.org/data_2109,data
http://edamontology.org/data_2109,http://edamontology.org/data_2610,data
http://edamontology.org/data_2295,http://edamontology.org/data_1033,data
http://edamontology.org/data_2610,http://edamontology.org/data_1033,data
http://edamontology.org/data_0976,http://edamontology.org/data_1038,data
http://edamontology.org/data_2091,http://edamontology.org/data_1039,data
http://edamontology.org/data_1038,http://edamontology.org/data_1039,data
http://edamontology.org/data_0976,http://edamontology.org/data_1869,data
http://edamontology.org/data_1868,http://edamontology.org/data_1045,data
http://edamontology.org/data_1869,http://edamontology.org/data_2909,data
http://edamontology.org/data_2909,http://edamontology.org/data_1868,data
http://edamontology.org/data_2099,http://edamontology.org/data_2909,data
http://edamontology.org/data_1869,http://edamontology.org/data_2379,data
http://edamontology.org/data_2909,http://edamontology.org/data_1046,data
http://edamontology.org/data_2379,http://edamontology.org/data_1046,data
http://edamontology.org/data_0976,http://edamontology.org/data_2338,data
http://edamontology.org/data_2338,http://edamontology.org/data_1051,data
http://edamontology.org/data_2099,http://edamontology.org/data_1051,data
http://edamontology.org/data_0976,http://edamontology.org/data_1077,data
http://edamontology.org/data_0989,http://edamontology.org/data_1077,data
http://edamontology.org/data_0976,http://edamontology.org/data_1088,data
http://edamontology.org/data_1093,http://edamontology.org/data_1096,data
http://edamontology.org/data_1093,http://edamontology.org/data_1097,data
http://edamontology.org/data_0982,http://edamontology.org/data_2119,data
http://edamontology.org/data_2091,http://edamontology.org/data_1105,data
http://edamontology.org/data_2091,http://edamontology.org/data_1103,data
http://edamontology.org/data_1855,http://edamontology.org/data_2728,data
http://edamontology.org/data_2769,http://edamontology.org/data_1855,data
http://edamontology.org/data_2901,http://edamontology.org/data_2769,data
http://edamontology.org/data_2292,http://edamontology.org/data_1105,data
http://edamontology.org/data_2119,http://edamontology.org/data_2769,data
http://edamontology.org/data_1103,http://edamontology.org/data_2292,data
http://edamontology.org/data_2728,http://edamontology.org/data_1105,data
http://edamontology.org/data_1097,http://edamontology.org/data_1103,data
http://edamontology.org/data_0976,http://edamontology.org/data_2294,data
http://edamontology.org/data_2091,http://edamontology.org/data_1106,data
http://edamontology.org/data_2294,http://edamontology.org/data_1106,data
http://edamontology.org/data_0976,http://edamontology.org/data_1115,data
http://edamontology.org/data_2091,http://edamontology.org/data_1119,data
http://edamontology.org/data_1115,http://edamontology.org/data_1119,data
http://edamontology.org/data_0976,http://edamontology.org/data_3035,data
http://edamontology.org/data_2091,http://edamontology.org/data_1127,data
http://edamontology.org/data_1070,http://edamontology.org/data_1127,data
http://edamontology.org/data_3035,http://edamontology.org/data_1070,data
http://edamontology.org/data_0976,http://edamontology.org/data_1075,data
http://edamontology.org/data_2091,http://edamontology.org/data_1133,data
http://edamontology.org/data_2910,http://edamontology.org/data_1133,data
http://edamontology.org/data_1075,http://edamontology.org/data_2910,data
http://edamontology.org/data_2091,http://edamontology.org/data_1139,data
http://edamontology.org/data_2910,http://edamontology.org/data_1139,data
http://edamontology.org/data_2091,http://edamontology.org/data_1142,data
http://edamontology.org/data_2910,http://edamontology.org/data_1142,data
http://edamontology.org/data_0976,http://edamontology.org/data_3025,data
http://edamontology.org/data_1087,http://edamontology.org/data_1179,data
http://edamontology.org/data_2091,http://edamontology.org/data_1179,data
http://edamontology.org/data_1869,http://edamontology.org/data_2908,data
http://edamontology.org/data_2908,http://edamontology.org/data_1179,data
http://edamontology.org/data_3025,http://edamontology.org/data_1087,data
http://edamontology.org/data_2091,http://edamontology.org/data_1187,data
http://edamontology.org/data_1088,http://edamontology.org/data_1187,data
http://edamontology.org/data_0976,http://edamontology.org/data_0977,data
http://edamontology.org/data_1190,http://edamontology.org/data_1193,data
http://edamontology.org/data_0977,http://edamontology.org/data_1190,data
http://edamontology.org/data_0850,http://edamontology.org/data_1233,data
http://edamontology.org/data_0850,http://edamontology.org/data_1235,data
http://edamontology.org/data_1234,http://edamontology.org/data_1240,data
http://edamontology.org/data_1233,http://edamontology.org/data_1245,data
http://edamontology.org/data_1235,http://edamontology.org/data_1245,data
http://edamontology.org/data_1234,http://edamontology.org/data_1246,data
http://edamontology.org/data_1235,http://edamontology.org/data_1246,data
http://edamontology.org/data_0006,http://edamontology.org/data_1255,data
http://edamontology.org/data_1255,http://edamontology.org/data_1270,data
http://edamontology.org/data_0006,http://edamontology.org/data_1274,data
http://edamontology.org/data_1255,http://edamontology.org/data_1276,data
http://edamontology.org/data_1255,http://edamontology.org/data_1277,data
http://edamontology.org/data_0896,http://edamontology.org/data_1277,data
http://edamontology.org/data_0860,http://edamontology.org/data_1353,data
http://edamontology.org/data_2762,http://edamontology.org/data_1355,data
http://edamontology.org/data_2048,http://edamontology.org/data_2762,data
http://edamontology.org/data_2082,http://edamontology.org/data_2854,data
http://edamontology.org/data_2854,http://edamontology.org/data_1361,data
http://edamontology.org/data_1354,http://edamontology.org/data_2854,data
http://edamontology.org/data_0006,http://edamontology.org/data_2082,data
http://edamontology.org/data_0860,http://edamontology.org/data_1354,data
http://edamontology.org/data_0950,http://edamontology.org/data_1364,data
http://edamontology.org/data_0863,http://edamontology.org/data_1381,data
http://edamontology.org/data_0863,http://edamontology.org/data_1383,data
http://edamontology.org/data_0863,http://edamontology.org/data_1384,data
http://edamontology.org/data_1772,http://edamontology.org/data_1394,data
http://edamontology.org/data_0883,http://edamontology.org/data_1460,data
http://edamontology.org/data_0883,http://edamontology.org/data_1463,data
http://edamontology.org/data_1460,http://edamontology.org/data_1467,data
http://edamontology.org/data_1916,http://edamontology.org/data_0886,data
http://edamontology.org/data_0886,http://edamontology.org/data_1481,data
http://edamontology.org/data_0896,http://edamontology.org/data_1537,data
http://edamontology.org/data_2085,http://edamontology.org/data_1537,data
http://edamontology.org/data_0906,http://edamontology.org/data_1566,data
http://edamontology.org/data_2087,http://edamontology.org/data_0912,data
http://edamontology.org/data_2985,http://edamontology.org/data_1584,data
http://edamontology.org/data_0912,http://edamontology.org/data_2985,data
http://edamontology.org/data_0920,http://edamontology.org/data_1622,data
http://edamontology.org/data_2968,http://edamontology.org/data_1636,data
http://edamontology.org/data_3768,http://edamontology.org/data_1636,data
http://edamontology.org/data_0006,http://edamontology.org/data_2968,data
http://edamontology.org/data_2603,http://edamontology.org/data_3768,data
http://edamontology.org/data_0951,http://edamontology.org/data_1667,data
http://edamontology.org/data_0951,http://edamontology.org/data_1669,data
http://edamontology.org/data_2968,http://edamontology.org/data_1707,data
http://edamontology.org/data_2968,http://edamontology.org/data_1708,data
http://edamontology.org/data_2968,http://edamontology.org/data_1710,data
http://edamontology.org/data_2968,http://edamontology.org/data_1711,data
http://edamontology.org/data_2968,http://edamontology.org/data_1713,data
http://edamontology.org/data_2534,http://edamontology.org/data_1016,data
http://edamontology.org/data_0006,http://edamontology.org/data_2534,data
http://edamontology.org/data_1016,http://edamontology.org/data_1742,data
http://edamontology.org/data_1917,http://edamontology.org/data_1743,data
http://edamontology.org/data_2087,http://edamontology.org/data_1917,data
http://edamontology.org/data_0976,http://edamontology.org/data_2795,data
http://edamontology.org/data_2795,http://edamontology.org/data_1807,data
http://edamontology.org/data_2099,http://edamontology.org/data_1807,data
http://edamontology.org/data_1278,http://edamontology.org/data_1863,data
http://edamontology.org/data_1274,http://edamontology.org/data_1278,data
http://edamontology.org/data_2909,http://edamontology.org/data_1872,data
http://edamontology.org/data_2534,http://edamontology.org/data_1017,data
http://edamontology.org/data_0006,http://edamontology.org/data_2012,data
http://edamontology.org/data_1017,http://edamontology.org/data_2012,data
http://edamontology.org/data_1016,http://edamontology.org/data_2012,data
http://edamontology.org/data_0897,http://edamontology.org/data_2024,data
http://edamontology.org/data_0006,http://edamontology.org/data_2978,data
http://edamontology.org/data_2978,http://edamontology.org/data_2024,data
http://edamontology.org/data_1353,http://edamontology.org/data_2070,data
http://edamontology.org/data_0006,http://edamontology.org/data_2093,data
http://edamontology.org/data_0976,http://edamontology.org/data_2108,data
http://edamontology.org/data_2884,http://edamontology.org/data_2161,data
http://edamontology.org/data_0006,http://edamontology.org/data_2884,data
http://edamontology.org/data_0867,http://edamontology.org/data_2161,data
http://edamontology.org/data_2337,http://edamontology.org/data_2223,data
http://edamontology.org/data_2154,http://edamontology.org/data_2291,data
http://edamontology.org/data_2099,http://edamontology.org/data_2154,data
http://edamontology.org/data_1063,http://edamontology.org/data_2154,data
http://edamontology.org/data_2091,http://edamontology.org/data_2298,data
http://edamontology.org/data_2295,http://edamontology.org/data_2298,data
http://edamontology.org/data_2050,http://edamontology.org/data_0846,data
http://edamontology.org/data_0846,http://edamontology.org/data_2301,data
http://edamontology.org/data_2087,http://edamontology.org/data_2050,data
http://edamontology.org/data_2091,http://edamontology.org/data_2314,data
http://edamontology.org/data_2362,http://edamontology.org/data_2314,data
http://edamontology.org/data_2314,http://edamontology.org/data_2327,data
http://edamontology.org/data_0976,http://edamontology.org/data_1082,data
http://edamontology.org/data_1082,http://edamontology.org/data_2342,data
http://edamontology.org/data_1082,http://edamontology.org/data_2365,data
http://edamontology.org/data_2091,http://edamontology.org/data_2344,data
http://edamontology.org/data_2365,http://edamontology.org/data_2344,data
http://edamontology.org/data_0976,http://edamontology.org/data_1064,data
http://edamontology.org/data_2091,http://edamontology.org/data_2346,data
http://edamontology.org/data_2346,http://edamontology.org/data_2347,data
http://edamontology.org/data_1064,http://edamontology.org/data_1112,data
http://edamontology.org/data_1112,http://edamontology.org/data_2346,data
http://edamontology.org/data_2346,http://edamontology.org/data_2348,data
http://edamontology.org/data_2346,http://edamontology.org/data_2349,data
http://edamontology.org/data_1037,http://edamontology.org/data_2388,data
http://edamontology.org/data_2091,http://edamontology.org/data_2387,data
http://edamontology.org/data_2109,http://edamontology.org/data_2387,data
http://edamontology.org/data_2387,http://edamontology.org/data_1037,data
http://edamontology.org/data_2295,http://edamontology.org/data_1037,data
http://edamontology.org/data_2091,http://edamontology.org/data_2390,data
http://edamontology.org/data_1097,http://edamontology.org/data_2390,data
http://edamontology.org/data_0006,http://edamontology.org/data_2526,data
http://edamontology.org/data_2048,http://edamontology.org/data_2530,data
http://edamontology.org/data_2048,http://edamontology.org/data_2531,data
http://edamontology.org/data_2091,http://edamontology.org/data_2580,data
http://edamontology.org/data_2894,http://edamontology.org/data_2580,data
http://edamontology.org/data_2901,http://edamontology.org/data_2894,data
http://edamontology.org/data_1086,http://edamontology.org/data_2894,data
http://edamontology.org/data_0006,http://edamontology.org/data_2600,data
http://edamontology.org/data_2091,http://edamontology.org/data_2649,data
http://edamontology.org/data_2109,http://edamontology.org/data_2649,data
http://edamontology.org/data_2091,http://edamontology.org/data_2666,data
http://edamontology.org/data_1038,http://edamontology.org/data_2666,data
http://edamontology.org/data_2091,http://edamontology.org/data_2700,data
http://edamontology.org/data_1038,http://edamontology.org/data_2700,data
http://edamontology.org/data_2321,http://edamontology.org/data_2702,data
http://edamontology.org/data_2091,http://edamontology.org/data_2702,data
http://edamontology.org/data_2091,http://edamontology.org/data_2704,data
http://edamontology.org/data_1855,http://edamontology.org/data_2704,data
http://edamontology.org/data_2091,http://edamontology.org/data_2713,data
http://edamontology.org/data_2907,http://edamontology.org/data_2713,data
http://edamontology.org/data_2091,http://edamontology.org/data_2714,data
http://edamontology.org/data_1115,http://edamontology.org/data_2714,data
http://edamontology.org/data_1868,http://edamontology.org/data_2732,data
http://edamontology.org/data_2091,http://edamontology.org/data_2744,data
http://edamontology.org/data_1893,http://edamontology.org/data_2744,data
http://edamontology.org/data_0976,http://edamontology.org/data_2749,data
http://edamontology.org/data_1077,http://edamontology.org/data_2755,data
http://edamontology.org/data_1009,http://edamontology.org/data_2755,data
http://edamontology.org/data_2091,http://edamontology.org/data_2772,data
http://edamontology.org/data_2907,http://edamontology.org/data_2772,data
http://edamontology.org/data_1009,http://edamontology.org/data_2775,data
http://edamontology.org/data_1131,http://edamontology.org/data_2782,data
http://edamontology.org/data_1075,http://edamontology.org/data_1131,data
http://edamontology.org/data_2099,http://edamontology.org/data_1131,data
http://edamontology.org/data_0976,http://edamontology.org/data_3667,data
http://edamontology.org/data_3667,http://edamontology.org/data_1150,data
http://edamontology.org/data_2091,http://edamontology.org/data_2800,data
http://edamontology.org/data_1150,http://edamontology.org/data_2800,data
http://edamontology.org/data_1098,http://edamontology.org/data_2803,data
http://edamontology.org/data_1855,http://edamontology.org/data_2803,data
http://edamontology.org/data_2091,http://edamontology.org/data_2804,data
http://edamontology.org/data_2907,http://edamontology.org/data_2804,data
http://edamontology.org/data_2093,http://edamontology.org/data_2872,data
http://edamontology.org/data_2044,http://edamontology.org/data_2976,data
http://edamontology.org/data_2976,http://edamontology.org/data_2886,data
http://edamontology.org/data_0849,http://edamontology.org/data_2886,data
http://edamontology.org/data_2044,http://edamontology.org/data_2977,data
http://edamontology.org/data_2977,http://edamontology.org/data_2887,data
http://edamontology.org/data_0849,http://edamontology.org/data_2887,data
http://edamontology.org/data_2048,http://edamontology.org/data_2955,data
http://edamontology.org/data_2048,http://edamontology.org/data_2984,data
http://edamontology.org/data_3153,http://edamontology.org/data_2992,data
http://edamontology.org/data_2968,http://edamontology.org/data_3153,data
http://edamontology.org/data_1710,http://edamontology.org/data_2992,data
http://edamontology.org/data_1255,http://edamontology.org/data_3002,data
http://edamontology.org/data_2091,http://edamontology.org/data_3021,data
http://edamontology.org/data_1096,http://edamontology.org/data_3021,data
http://edamontology.org/data_0006,http://edamontology.org/data_3028,data
http://edamontology.org/data_3117,http://edamontology.org/data_3110,data
http://edamontology.org/data_3108,http://edamontology.org/data_3110,data
http://edamontology.org/data_2603,http://edamontology.org/data_3117,data
http://edamontology.org/data_3117,http://edamontology.org/data_3111,data
http://edamontology.org/data_2082,http://edamontology.org/data_3112,data
http://edamontology.org/data_2603,http://edamontology.org/data_3112,data
http://edamontology.org/data_2337,http://edamontology.org/data_3113,data
http://edamontology.org/data_2085,http://edamontology.org/data_3128,data
http://edamontology.org/data_2084,http://edamontology.org/data_3128,data
http://edamontology.org/data_1276,http://edamontology.org/data_3134,data
http://edamontology.org/data_0867,http://edamontology.org/data_3181,data
http://edamontology.org/data_0955,http://edamontology.org/data_3210,data
http://edamontology.org/data_0872,http://edamontology.org/data_3271,data
http://edamontology.org/data_2099,http://edamontology.org/data_3275,data
http://edamontology.org/data_2968,http://edamontology.org/data_3424,data
http://edamontology.org/data_0006,http://edamontology.org/data_3483,data
http://edamontology.org/data_3483,http://edamontology.org/data_3488,data
http://edamontology.org/data_2977,http://edamontology.org/data_3494,data
http://edamontology.org/data_2977,http://edamontology.org/data_3495,data
http://edamontology.org/data_0006,http://edamontology.org/data_3498,data
http://edamontology.org/data_2526,http://edamontology.org/data_3505,data
http://edamontology.org/data_2048,http://edamontology.org/data_3546,data
http://edamontology.org/data_3667,http://edamontology.org/data_3668,data
http://edamontology.org/data_2099,http://edamontology.org/data_3668,data
http://edamontology.org/data_2526,http://edamontology.org/data_3671,data
http://edamontology.org/data_0006,http://edamontology.org/data_3753,data
http://edamontology.org/data_0006,http://edamontology.org/data_3786,data
http://edamontology.org/data_0883,http://edamontology.org/data_3806,data
http://edamontology.org/data_0006,http://edamontology.org/data_3869,data
http://edamontology.org/data_3869,http://edamontology.org/data_3871,data
http://edamontology.org/data_3869,http://edamontology.org/data_3872,data
http://edamontology.org/format_1915,http://edamontology.org/format_2350,format
http://edamontology.org/format_1915,http://edamontology.org/format_2330,format
http://edamontology.org/format_2350,http://edamontology.org/format_2035,format
http://edamontology.org/format_2035,http://edamontology.org/format_1197,format
http://edamontology.org/format_2330,http://edamontology.org/format_1197,format
http://edamontology.org/format_2571,http://edamontology.org/format_1207,format
http://edamontology.org/format_2350,http://edamontology.org/format_2571,format
http://edamontology.org/format_2330,http://edamontology.org/format_1207,format
http://edamontology.org/format_2571,http://edamontology.org/format_2094,format
http://edamontology.org/format_2094,http://edamontology.org/format_1210,format
http://edamontology.org/format_2330,http://edamontology.org/format_2094,format
http://edamontology.org/format_1207,http://edamontology.org/format_1210,format
http://edamontology.org/format_2571,http://edamontology.org/format_2096,format
http://edamontology.org/format_2094,http://edamontology.org/format_1206,format
http://edamontology.org/format_1206,http://edamontology.org/format_1211,format
http://edamontology.org/format_2096,http://edamontology.org/format_1206,format
http://edamontology.org/format_2330,http://edamontology.org/format_2096,format
http://edamontology.org/format_1207,http://edamontology.org/format_1211,format
http://edamontology.org/format_1207,http://edamontology.org/format_1213,format
http://edamontology.org/format_1206,http://edamontology.org/format_1214,format
http://edamontology.org/format_1212,http://edamontology.org/format_1214,format
http://edamontology.org/format_1207,http://edamontology.org/format_1212,format
http://edamontology.org/format_2350,http://edamontology.org/format_2066,format
http://edamontology.org/format_2066,http://edamontology.org/format_1332,format
http://edamontology.org/format_2330,http://edamontology.org/format_1332,format
http://edamontology.org/format_2066,http://edamontology.org/format_1333,format
http://edamontology.org/format_2330,http://edamontology.org/format_1333,format
http://edamontology.org/format_2068,http://edamontology.org/format_1360,format
http://edamontology.org/format_2350,http://edamontology.org/format_2068,format
http://edamontology.org/format_2330,http://edamontology.org/format_1360,format
http://edamontology.org/format_2350,http://edamontology.org/format_2069,format
http://edamontology.org/format_2069,http://edamontology.org/format_1367,format
http://edamontology.org/format_2330,http://edamontology.org/format_1367,format
http://edamontology.org/format_2072,http://edamontology.org/format_1369,format
http://edamontology.org/format_2069,http://edamontology.org/format_2072,format
http://edamontology.org/format_2330,http://edamontology.org/format_1369,format
http://edamontology.org/format_2072,http://edamontology.org/format_1370,format
http://edamontology.org/format_2330,http://edamontology.org/format_1370,format
http://edamontology.org/format_2350,http://edamontology.org/format_2067,format
http://edamontology.org/format_2330,http://edamontology.org/format_1423,format
http://edamontology.org/format_2067,http://edamontology.org/format_1423,format
http://edamontology.org/format_2350,http://edamontology.org/format_2049,format
http://edamontology.org/format_2049,http://edamontology.org/format_1445,format
http://edamontology.org/format_2330,http://edamontology.org/format_1445,format
http://edamontology.org/format_2077,http://edamontology.org/format_1454,format
http://edamontology.org/format_2350,http://edamontology.org/format_2077,format
http://edamontology.org/format_2330,http://edamontology.org/format_1454,format
http://edamontology.org/format_1475,http://edamontology.org/format_1476,format
http://edamontology.org/format_2033,http://edamontology.org/format_1475,format
http://edamontology.org/format_2350,http://edamontology.org/format_2033,format
http://edamontology.org/format_2330,http://edamontology.org/format_1476,format
http://edamontology.org/format_1475,http://edamontology.org/format_1477,format
http://edamontology.org/format_2330,http://edamontology.org/format_1477,format
http://edamontology.org/format_2350,http://edamontology.org/format_2058,format
http://edamontology.org/format_2058,http://edamontology.org/format_1637,format
http://edamontology.org/format_2330,http://edamontology.org/format_1637,format
http://edamontology.org/format_2058,http://edamontology.org/format_1638,format
http://edamontology.org/format_2330,http://edamontology.org/format_1638,format
http://edamontology.org/format_2556,http://edamontology.org/format_1910,format
http://edamontology.org/format_2006,http://edamontology.org/format_2556,format
http://edamontology.org/format_2350,http://edamontology.org/format_2006,format
http://edamontology.org/format_2330,http://edamontology.org/format_1910,format
http://edamontology.org/format_2556,http://edamontology.org/format_1912,format
http://edamontology.org/format_2330,http://edamontology.org/format_1912,format
http://edamontology.org/format_2350,http://edamontology.org/format_1919,format
http://edamontology.org/format_2350,http://edamontology.org/format_1921,format
http://edamontology.org/format_1919,http://edamontology.org/format_2551,format
http://edamontology.org/format_2330,http://edamontology.org/format_1925,format
http://edamontology.org/format_2551,http://edamontology.org/format_1925,format
http://edamontology.org/format_1920,http://edamontology.org/format_2548,format
http://edamontology.org/format_2350,http://edamontology.org/format_1920,format
http://edamontology.org/format_1919,http://edamontology.org/format_2543,format
http://edamontology.org/format_2206,http://edamontology.org/format_1927,format
http://edamontology.org/format_2548,http://edamontology.org/format_2206,format
http://edamontology.org/format_2181,http://edamontology.org/format_1927,format
http://edamontology.org/format_2330,http://edamontology.org/format_2181,format
http://edamontology.org/format_2543,http://edamontology.org/format_2181,format
http://edamontology.org/format_1921,http://edamontology.org/format_2554,format
http://edamontology.org/format_1919,http://edamontology.org/format_2546,format
http://edamontology.org/format_2554,http://edamontology.org/format_1929,format
http://edamontology.org/format_2200,http://edamontology.org/format_1929,format
http://edamontology.org/format_2330,http://edamontology.org/format_2200,format
http://edamontology.org/format_2546,http://edamontology.org/format_2200,format
http://edamontology.org/format_2182,http://edamontology.org/format_1930,format
http://edamontology.org/format_2057,http://edamontology.org/format_2545,format
http://edamontology.org/format_2545,http://edamontology.org/format_2182,format
http://edamontology.org/format_1919,http://edamontology.org/format_2057,format
http://edamontology.org/format_2330,http://edamontology.org/format_2182,format
http://edamontology.org/format_2182,http://edamontology.org/format_1931,format
http://edamontology.org/format_2182,http://edamontology.org/format_1932,format
http://edamontology.org/format_2182,http://edamontology.org/format_1933,format
http://edamontology.org/format_2330,http://edamontology.org/format_1934,format
http://edamontology.org/format_2551,http://edamontology.org/format_1934,format
http://edamontology.org/format_2554,http://edamontology.org/format_3486,format
http://edamontology.org/format_2330,http://edamontology.org/format_1935,format
http://edamontology.org/format_2330,http://edamontology.org/format_3486,format
http://edamontology.org/format_3486,http://edamontology.org/format_1935,format
http://edamontology.org/format_2551,http://edamontology.org/format_3486,format
http://edamontology.org/format_2559,http://edamontology.org/format_2205,format
http://edamontology.org/format_2205,http://edamontology.org/format_1936,format
http://edamontology.org/format_1919,http://edamontology.org/format_2559,format
http://edamontology.org/format_2206,http://edamontology.org/format_1936,format
http://edamontology.org/format_2330,http://edamontology.org/format_2205,format
http://edamontology.org/format_1974,http://edamontology.org/format_1938,format
http://edamontology.org/format_2206,http://edamontology.org/format_2305,format
http://edamontology.org/format_2305,http://edamontology.org/format_1974,format
http://edamontology.org/format_2330,http://edamontology.org/format_2305,format
http://edamontology.org/format_2551,http://edamontology.org/format_1938,format
http://edamontology.org/format_1975,http://edamontology.org/format_1939,format
http://edamontology.org/format_2305,http://edamontology.org/format_1975,format
